Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Computer support and services","A-Solutions Pty Ltd Centurion","51 Adriana Cres, Rooihuiskraal, Centurion, 0154","Centurion","Gauteng","","South Africa"," 0126617903","calldesk@asolution.co.za","http://www.asolution.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x73f020067b92391a",""
"business","Law firm","Awie Moolman Attorneys.","17 Louisa Rd, Raslouw AH, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126568843","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfe5181e1af369f2b",""
"business","Engineering consultant","Seboweng Engineering Solutions","7085 Ouhout Cl, Rooihuiskraal North, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126560573","info@seboweng.com","http://seboweng.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcae19408da06bf59",""
"business","Shopping mall","Byls Bridge Office Park","Cnr Olievenhoutbosch and, Jean Ave, Doringkloof, Centurion, 0062","Centurion","Gauteng","","South Africa"," 0126768500","info@m-t.co.za","https://m-t.co.za/houses/byls-bridge-office-park/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd8c46e19dec3c4de",""
"business","Consultant","Leano Marketing and Online Business Management","53 Strandloper Ave, Rooihuiskraal, Centurion, 0175","Centurion","Gauteng","","South Africa"," 0647799149","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb548e1cbde43e0bf",""
"business","business","0149","Centurion","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf96450e0ee664089",""
"business","Sign shop","Redbean Projects  Signage - Sign Company - Gauteng","14 Hobhouse St, Centurion, 0149","Centurion","Gauteng","","South Africa"," 0126569802","info@redbeanprojects.co.za","https://redbeanprojects.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8a1cb407a35f6650",""
"business","Software company","Enhanced Business Solutions cc","554 Main Rd, Erasmia, Centurion, 0183","Centurion","Gauteng","","South Africa"," 0126540249","","http://www.eb-solutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9aeb83e066b89e45",""
"business","Accounting firm","Bevolve Business Evolution","80 Lyttelton Rd, Clubview, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120040578","sales@bevolve.co.za","http://www.bevolve.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d143dba1fd8fe93",""
"business","Business park","Gateway Industrial Park","41 Adriana Cres, Rooihuiskraal, Centurion, 0154","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x567a620595d5e294",""
"business","Business to business service","EARN - Enterprising Africa Regional Network","M26, EARN, Plot 116, Knoppieslaagte 385-Jr, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126693012","info@earninternational.net","https://www.earninternational.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f51e457e2905218",""
"business","Business management consultant","Maluti-X","Spaces, Byls Bridge, and, Spaces, Jean Ave, Doringkloof, Centurion","Centurion","Gauteng","","South Africa"," 0718502137","info@maluti-x.com","http://maluti-x.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x510f31e120ca13f5",""
"business","Business management consultant","LJL Business Solutions","17 Viking Rd, Valhalla, Centurion, 0185","Centurion","Gauteng","","South Africa"," 0871636353","info@ljlbusiness-solutions.com","https://ljlbusiness-solutions.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8239afce35fc2759",""
"business","Business management consultant","B T S","267 West Ave, Lyttelton AH, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126636909","info@bts.com","http://www.bts.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdcf8640e69d9974f",""
"business","Geological service","VBKOM","95 Lyttelton Rd, Clubview, Centurion, 0014","Centurion","Gauteng","","South Africa"," 0126540004","info@vbkom.com","http://www.vbkom.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdbd865fba8b9ba5b",""
"business","Training centre","WWISE","254 Hall Street Westend Office Park, Building 2, Second floor, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0861099473","admin@wwise.co.za","http://www.wwise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x85444fa8deec5539",""
"business","Business management consultant","EARN Business Solutions","M26, EARN, Plot 116, Knoppieslaagte 385-Jr, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126693012","info@earninternational.net","https://www.earnbizsolutions.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x78914d2fc4125fbf",""
"business","Business to business service","Limeroc Business Park","Limeroc Business Park, Knoppieslaagte 385-Jr, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0744400777","info@limeroc.co.za","http://www.limeroc.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x383f74d5d2c706a1",""
"business","Business park","Centurion Gate Business Park","146 Akkerboom St, Zwartkop, Centurion, 0051","Centurion","Gauteng","","South Africa","","yasmin@seesa.co.za","https://centuriongate.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6294a9003b9f542f",""
"business","Recruiter","FACT","Highgrove Office Park, 50 Tegel Ave, Highveld, Centurion, 0183","Centurion","Gauteng","","South Africa"," 0861322872","admin@factsa.co.za","http://www.factsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5a9c2ae75f7cbb9c",""
"business","Business park","Centurion Office Park","1257 Embankment Rd, Zwartkop, Centurion, 0051","Centurion","Gauteng","","South Africa","","tumelom@anvilproperty.co.za","https://www.anvilproperty.co.za/commercial-property/office-space/to-rent/centurion/centurion-office-park-centurion-19","","","https://maps.google.com/?hl=en_US&cid=0x0:0x715104378f87f028",""
"business","Computer support and services","A-Solutions Pty Ltd Centurion","51 Adriana Cres, Rooihuiskraal, Centurion, 0154","Centurion","Gauteng","","South Africa"," 0126617903","calldesk@asolution.co.za","http://www.asolution.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x73f020067b92391a",""
"business","Computer support and services","Incasu (Pty) Ltd","Block A, Bondev Office Park, Corner of Wierda Drive and, Willem Botha Dr, Road, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126580018","info@incasu.co.za","https://incasu.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdc7c368b1f7d45b",""
"business","Computer support and services","AO Technology Group (Pty) Ltd","Building 2 and 3, Ground Floor, Centurion Gate Office Park, 1951 Akkerboom St, Zwartkop, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120351530","info@aogroup.co.za","https://www.weareao.group/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6b7d83ba86b9ee3e",""
"business","Business management consultant","FABCOS","Southdowns Ridge Office Park, John Vorster Dr, Irene, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0870950272","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8e17e16dc8655e3b",""
"business","Business management consultant","B T S","267 West Ave, Lyttelton AH, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126636909","info@bts.com","http://www.bts.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdcf8640e69d9974f",""
"business","Business park","Corporate Corner","Corporate Corner Blok, 11 Marco Polo Straat, 6 Grondvloer, Highveld, Centurion, 0157","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1a83cb938be213f5",""
"business","Software company","XContent Business Solutions","20 Charles De Gaulle Cres, Highveld, Centurion, 0169","Centurion","Gauteng","","South Africa"," 0110141778","query@xcontent.com","http://xcontent.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xae121ea76fed4169",""
"business","Engineering consultant","SecMet (Pty) Ltd - Centurion Branch","55 Ireland Ave, Eldoraigne, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126444680","","http://secmet.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1f596ec324d45262",""
"business","Corporate office","N1 Industrial Park","79 Landmarks Ave, Samrand Business Park, Centurion, 0187","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x511fa299e8e0004f",""
"business","Software company","Conor Solutions (Pty) Ltd","21 Karee Street, Southdowns Office Park, Unit 4, 1st Fl, Block C, South Downs, Centurion, 0062","Centurion","Gauteng","","South Africa"," 0121117776","","http://www.conor.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3cac01439cc23bb2",""
"business","Corporate office","Centurion Business Forum","245 End St, Clubview, Centurion, 0014","Centurion","Gauteng","","South Africa"," 0126646559","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc9d696bb782e5e3c",""
"business","Engineer","EHL Engineering Group","Corporate Park, 72 Regency Dr, Route 21 Business Park, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0113707400","info@ehl.co.za","http://www.ehl.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x81fbe8d3d1feeada",""
"business","business","0157","Centurion","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x58c7109c0c7fab69",""
"business","Software company","Centbiz - Multipurpose Computer Technology Company","X18, 6 Oudtshoorn St, Eldoraigne, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0608344447","francois@centbiz.co.za","https://centbiz.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf9cbe4bebb67eeb9",""
"business","Business management consultant","Sibusile Consulting (Pty) Ltd","Cnr Rabie str  Glover ave, Waterford Court Office Park, Lyttelton Manor, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0780015465","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x636eead6099308a2",""
"business","Accountant","Bahne Business Accountants (Pty) Ltd","5 Maryland Rd, Pierre van Ryneveld Park, Centurion, 0045","Centurion","Gauteng","","South Africa"," 0722238314","","http://www.bahneba.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5a6c9b8ef708b931",""
"business","Business management consultant","Business Development Factory","3 Grassmoor, Spotlewerik Street, Heuwilsig Estate, Celtisdal, Centurion, Pretoria, 0157","Pretoria","Gauteng","","South Africa"," 0743290435","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2d724468cde1a13",""
"business","Software company","CORPORATE ASTUTE GROUP (PTY) LTD","206 Von Willich Ave, Lyttelton AH, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0795524659","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2e2c86cab454ba43",""
"business","Training centre","WWISE","254 Hall Street Westend Office Park, Building 2, Second floor, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0861099473","admin@wwise.co.za","http://www.wwise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x85444fa8deec5539",""
"business","Internet marketing service","Pocket Business","Southdowns Ridge Office Park Cnr John Vorster, Nellmapius Dr, , Centurion, 0157","Centurion","Gauteng","","South Africa"," 0600483757","talk2us@mail.pocket-business.app","https://www.pocket-business.app/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb6867578a2afa188",""
"business","Software company","Enhanced Business Solutions cc","554 Main Rd, Erasmia, Centurion, 0183","Centurion","Gauteng","","South Africa"," 0126540249","","http://www.eb-solutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9aeb83e066b89e45",""
"business","Advertising agency","OnlineBusinessPlans","30 Lanzerac, 140 Basden Ave, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0814770053","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbbcf4cf929bb74fc",""
"business","Engineering consultant","PWY Consulting","155 River Rd, Lyttelton Manor, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126652386","info@pwy.co.za","http://pwy.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fe044095648a880",""
"business","Office equipment supplier","Daisy Business Solutions Centurion Branch | COPIERS - PABX - CCTV","Building B, 1st floor, 274 Stokkiesdraai St, Erasmusrand, Pretoria, 0169","Pretoria","Gauteng","","South Africa"," 0126633864","info@daisy-gp.co.za","http://www.daisysolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcc967a450c0eb10c",""
"business","Software company","Is Where Business Is Made and Logistics name changed to Group 3I","6 Wildekastaiing Ave, Heuweloord, Centurion, 0173","Centurion","Gauteng","","South Africa"," 0623296257","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6317597f94c48e9f",""
"business","Business management consultant","Supply Chain Partner - South Africa","and, Southdowns Ridge Office Park Cnr John Vorster, Nellmapius Dr, Centurion, 0157","Centurion","Gauteng","","South Africa"," 08611787759","info@supplychainpartner.com","http://www.supplychainpartner.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x298b62453eeb116e",""
"business","Business park","Highway Businesspark","South Avenue, 35 Park Ave, Rooihuiskraal, Centurion, 0154","Centurion","Gauteng","","South Africa"," 0872366204","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x471205580bda4203",""
"business","Business management consultant","EARN Business Solutions","M26, EARN, Plot 116, Knoppieslaagte 385-Jr, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126693012","info@earninternational.net","https://www.earnbizsolutions.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x78914d2fc4125fbf",""
"business","Business management consultant","Business Development Factory","3 Grassmoor, Spotlewerik Street, Heuwilsig Estate, Celtisdal, Centurion, Pretoria, 0157","Pretoria","Gauteng","","South Africa"," 0743290435","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2d724468cde1a13",""
"business","Engineering consultant","Seboweng Engineering Solutions","7085 Ouhout Cl, Rooihuiskraal North, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126560573","info@seboweng.com","http://seboweng.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcae19408da06bf59",""
"business","Townhouse complex","MOTHOBOTHOBO","Rain Stick, Thatchfield, Centurion, 0001","Centurion","Gauteng","","South Africa"," 0713316157","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x738fee86998eff9c",""
"business","Business park","Centurion Office Park","1257 Embankment Rd, Zwartkop, Centurion, 0051","Centurion","Gauteng","","South Africa","","tumelom@anvilproperty.co.za","https://www.anvilproperty.co.za/commercial-property/office-space/to-rent/centurion/centurion-office-park-centurion-19","","","https://maps.google.com/?hl=en_US&cid=0x0:0x715104378f87f028",""
"business","Internet service provider","Business Sites","66 Pelican Ave, Rooihuiskraal, Centurion, 0051","Centurion","Gauteng","","South Africa"," 0812887405","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x90c673c15f6d1ad0",""
"business","Software company","SCOT-MEC SA","The Reeds, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126617265","info@scotmec.com","http://scotmec.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1adb25129e607ab1",""
"business","Business management consultant","Forever Business Owner Centurion","Stoneridge, Monavoni, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0817031042","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x260a8646ba88b143",""
"business","Business management consultant","TESIMOND Business Solutions","425 Granite Cres, Monavoni, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0837780538","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7e5754448e171381",""
"business","Computer support and services","ASG - IT Support Company - Centurion","29 Tshiomate Cl, Rooihuiskraal North, Centurion, 0154","Centurion","Gauteng","","South Africa"," 0119757521","sales@asg.co.za","https://www.asg.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7d166406b1beab04",""
"business","business","N/A","","","Gauteng","","South Africa"," 0814425469","","http://thinkpackagingcosmeticssa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe88c86b49722240e",""
"business","Shopping mall","Byls Bridge Office Park","Cnr Olievenhoutbosch and, Jean Ave, Doringkloof, Centurion, 0062","Centurion","Gauteng","","South Africa"," 0126768500","info@m-t.co.za","https://m-t.co.za/houses/byls-bridge-office-park/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd8c46e19dec3c4de",""
"business","Software company","Mashudu and Co (Pty) Ltd","471 Bushwillow Ave, Thatchfield, Centurion, 0158","Centurion","Gauteng","","South Africa"," 0723151123","other-ct-mobile@2x.webp","http://www.mashuduandco.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x849baaff7197eb0d",""
"business","Business park","Spaces - Centurion, Spaces, Byls Bridge","Byls Bridge Office Park Building, 14 Block B, Gauteng, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120036600","","https://www.spacesworks.com/centurion/byls-bridge?utm_source>>u003dyext_places_gmb>>u0026utm_medium>>u003dplaces>>u0026utm_campaign>>u003dyext_traffic>>u0026utm_content>>u003d5042","","","https://maps.google.com/?hl=en_US&cid=0x0:0x20b779fd08bc1efe",""
"business","business","0158","Thatchfield, Centurion","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4acc7b8ab52d9991",""
"business","Business management consultant","Just IS","12 Gallinule St, The Reeds, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0871700896","info@justis.co.za","http://justis.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1a9cf8840e6e95b2",""
"business","Law firm","JV and Company Incorporated","7 Strydom St, The Reeds, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120040568","joshua@jvcinc.co.za","http://www.jvcinc.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2738109d62a26b7b",""
"business","Business management consultant","Corporate Value Consultancy","69 Breyten Street, 29 Wierda VIllage, Rooihuiskraal, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0827809150","info@cvconsultancy.org","https://www.corporatevalueconsultancy.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6788aeaf0f7c655",""
"business","Business park","Centurion Gate Business Park","146 Akkerboom St, Zwartkop, Centurion, 0051","Centurion","Gauteng","","South Africa","","info@tasteoftennessee.co.za","https://centuriongate.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6294a9003b9f542f",""
"business","Software company","Enhanced Business Solutions cc","554 Main Rd, Erasmia, Centurion, 0183","Centurion","Gauteng","","South Africa"," 0126540249","","http://www.eb-solutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9aeb83e066b89e45",""
"business","Engineering consultant","Experto BDM Services","52 Lancelot, 106, Reddersburg St, Rooihuiskraal North, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0832658013","","http://www.expertoconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7441af2a985e7733",""
"business","Business management consultant","B T S","267 West Ave, Lyttelton AH, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126636909","info@bts.com","http://www.bts.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdcf8640e69d9974f",""
"business","Corporate office","Corporate Park 66","66 Von Willich Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc358624a53cd08dc",""
"business","Accountant","Register Your Business (Pty) Ltd","5 Saxby Ave, West, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126601822","info@registeryourbusiness.co.za","http://www.registeryourbusiness.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x516d72e345e6d1a4",""
"business","Accounting firm","Lebuy Corporate Services","105 Plaza Mayor, 125 Reddersberg Street, Rooihuiskraal North, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0837573360","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x65d466dffa2ad50d",""
"business","Training centre","WWISE","254 Hall Street Westend Office Park, Building 2, Second floor, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0861099473","admin@wwise.co.za","http://www.wwise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x85444fa8deec5539",""
"business","Financial planner","Futurum Office Park","251 Lenchen Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2d4e83be30028",""
"business","Bus stop","Crossway Office Park","Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x173f4e4e5462299",""
"business","Engineering consultant","SDM","242 Jean Ave, Die Hoewes, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120031560","info@sdmconsulting.co.za","http://sdmconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa8903f7714b3e084",""
"business","Medical equipment supplier","ProfNet Medical","240 Lenchen Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0126830340","","http://www.profnetmedical.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfda30a0296a6246e",""
"business","Business management consultant","Infinity19 Analytics","255 Jean Ave, Die Hoewes, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0810694052","info@indiantypefoundry.com","http://www.infinity19analytics.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf949e662049ed328",""
"business","Professional association","Moyo","Building D, 242 on Jean Office Park, 242 Jean Ave, Die Hoewes, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126641392","","https://www.moyoafrica.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd5ceb5f6447a5329",""
"business","Business park","Centurion Office Park","1257 Embankment Rd, Zwartkop, Centurion, 0051","Centurion","Gauteng","","South Africa","","tumelom@anvilproperty.co.za","https://www.anvilproperty.co.za/commercial-property/office-space/to-rent/centurion/centurion-office-park-centurion-19","","","https://maps.google.com/?hl=en_US&cid=0x0:0x715104378f87f028",""
"business","Business management consultant","CapCircle Management Consultants","Falcon Crest Office Park, 142 South St, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0127516268","info@capcircle.co.za","http://capcircle.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7a7ad559d016627b",""
"business","Software company","Fourier-E","Block 4 - Unit 18, Falcon Crest Office Park, 142 South St, Die Hoewes, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126673232","EmailGrowth@fourier.co.za","https://fourier-e.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd8a1d165c630972f",""
"business","Engineering consultant","FENNEC Industrial Engineers","142 South Street, Falcon Crest Office Park, >>","Centurion","Gauteng","","South Africa"," 0832764213","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xabc6ccc2868c0aa",""
"business","Business management consultant","DISCON Specialists","Falcon Crest Office Park, Grasdak, 142 South St, Doringkloof, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126675975","info@discon.co.za","https://www.disconspecialists.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4f1d7bd5658e201d",""
"business","Business management consultant","Maluti-X","Spaces, Byls Bridge, and, Spaces, Jean Ave, Doringkloof, Centurion","Centurion","Gauteng","","South Africa"," 0718502137","info@maluti-x.com","http://maluti-x.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x510f31e120ca13f5",""
"business","Corporate office","Corporate Park 66","66 Von Willich Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc358624a53cd08dc",""
"business","Software company","MXP","267 West Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa","","webmaster@mxps.co.za","http://mxps.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4abebe397bec992c",""
"business","Civil engineering company","Nu-Flex Enterprise","212b Lougardia Building Hendrik Verwoerd , Embankment Rd, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0878026085","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x58337c0525492dcd",""
"business","Geological service","VBKOM","95 Lyttelton Rd, Clubview, Centurion, 0014","Centurion","Gauteng","","South Africa"," 0126540004","info@vbkom.com","http://www.vbkom.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdbd865fba8b9ba5b",""
"business","Engineering consultant","Endecon Ubuntu (Pty) Ltd","257 Jean Ave, Die Hoewes, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126646770","ubuntu@endecon.co.za","http://endeconubuntu.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xec8d20439b56564",""
"business","Marketing agency","NEOC Digital","Block O, Crystal Office Park, 249 Basden Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0105006532","","http://www.neocdigital.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfe8eb976e484a215",""
"business","business","0163","Die Hoewes, Centurion","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd38464bce2694b04",""
"business","Business park","Corporate Corner","Corporate Corner Blok, 11 Marco Polo Straat, 6 Grondvloer, Highveld, Centurion, 0157","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1a83cb938be213f5",""
"business","Business management consultant","Corporate Value Consultancy","69 Breyten Street, 29 Wierda VIllage, Rooihuiskraal, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0827809150","info@cvconsultancy.org","https://www.corporatevalueconsultancy.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6788aeaf0f7c655",""
"business","Training centre","WWISE","254 Hall Street Westend Office Park, Building 2, Second floor, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0861099473","admin@wwise.co.za","http://www.wwise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x85444fa8deec5539",""
"business","Business management consultant","ProjectLink Holdings (Pty) Ltd","243 Willem Botha Dr, Wierdapark, Centurion, 0149","Centurion","Gauteng","","South Africa"," 0126600010","","http://www.projectlink.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5cf7a1890873450e",""
"business","Corporate office","Centurion Junction","253 Von Willich Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0115109999","info@abland.co.za","http://www.abland.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd6af383457cf58a6",""
"business","Business management consultant","LJL Business Solutions","17 Viking Rd, Valhalla, Centurion, 0185","Centurion","Gauteng","","South Africa"," 0871636353","info@ljlbusiness-solutions.com","https://ljlbusiness-solutions.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8239afce35fc2759",""
"business","Educational institution","ENJO Business Management Consultants (Pty) Ltd","257 Jean Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0126671985","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x14b2fb5b4650dc8d",""
"business","Business management consultant","SOAR Centre","Plot 446, Kings Way, Lombardi Ave, Raslouw, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0822607510","","http://www.soarcentre.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x300e212f7f45bb69",""
"business","Consultant","Laros Consulting (Pty) Ltd","House - Unit D, Porta Group, 54 Lyttelton Rd, Clubview, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0129421752","admin@larosconsulting.co.za","http://www.larosconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x618662e67ca56774",""
"business","Business park","Westend Office Park","250 Hall St, Die Hoewes, Centurion, 0046","Centurion","Gauteng","","South Africa"," 0126833408","info@striveprop.co.za","https://striveprop.co.za/offices/westend-office-park/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x36169df49c71288a",""
