Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Print shop","Printden Industries cc","30 Claassen street, Brakpan, Johannesburg, 1540","Johannesburg","Gauteng","","South Africa"," 0117442903","sales@printden.co.za","http://www.printden.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5128034f4c1c7058",""
"business","Corporate office","Security Seal Services CC","169 Witpoortjie Rd, Denneoord, Brakpan, 1549","Brakpan","Gauteng","","South Africa"," 0824730288","securiss@netactive.co.za","http://www.securitysealservices.com/contact_us/contact_us.asp","","","https://maps.google.com/?hl=en_US&cid=0x0:0x772707892ac822d1",""
"business","Manufacturer","Genesis Steel","8 Molecule Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118174008","sales@genesissteel.co.za","https://genesissteel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x17c82bc8315c8e7",""
"business","Courier service","PostNet Brakpan","Shop 28, Carnival Centre, Rangeview Rd, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119150040","brakpan@postnet.co.za","http://brakpan.postnet.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeff15ca7aa372387",""
"business","Manufacturer","Alfa Memorial Services (Pty) Ltd","14 Ampere St, Labore, Brakpan, 1546","Brakpan","Gauteng","","South Africa"," 0828947058","alfamemorialservices@gmail.com","http://alfamemorials.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x12330f985269e82a",""
"business","Manufacturer","SMT Fabrication (Pty) Ltd","Unit 10, Brisley Place, 41 15th Rd, Sallies Village, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0671270056","","https://www.smtfabrication.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x15b3b81b519546bf",""
"business","Business center","B R G Engineering  Supplies C C","46 Boundary St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402112","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9da76da92c7713da",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","Computer support and services","Dynamic Gee - IT Support and IT Support Tech - Brakpan","20 Viking Rd, Dalpark, Brakpan, 1543","Brakpan","Gauteng","","South Africa"," 0115684399","","http://www.dynamicgee.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xea650b727a9a6344",""
"business","Accountant","KR Accounting - bookkeeping services - accounting services - tax practitioner","Unit 15, Carnival junction business park, 15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0872657099","karin@kraccounting.co.za","http://www.kraccounting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x50df82bbb9aeebf5",""
"business","Steel fabricator","Admo Engineering","150 Hastings Ave, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117402093","admin2@admoeng.co.za","https://admoeng.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd33365ee7aa1bb86",""
"business","Tool manufacturer","Manhattan Corporation","1 Hospital Rd, Brakpan North, Johannesburg, 1541","Johannesburg","Gauteng","","South Africa"," 0117488800","info@manhattancorp.com","https://www.manhattancorp.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fd71d1cde16e03b",""
"business","Accountant","Prime PBT","737 Prince George Ave, Brenthurst, Brakpan, 1542","Brakpan","Gauteng","","South Africa"," 0718577811","info@primepbt.co.za","https://www.primepbt.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd7be056fd70e129",""
"business","business","N/A","","","Gauteng","","South Africa"," 0100256756","info@www.risimiconsulting.co.za","http://www.risimiconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x47356a2eacfa0e50",""
"business","Website designer","Manage My Website","176 Hamilton Ave, Dalview, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0761406000","Welcome@ManageMyWebsite.co.za","https://www.managemywebsite.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd27556647ad8695f",""
"business","Fingerprinting service","INTELLIGENCES  INVESTIGATION TRAINING","96 Wordsworth St, Dalpark, Brakpan, 1552","Brakpan","Gauteng","","South Africa"," 0826951544","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeba8385c483ed72f",""
"business","Business management consultant","Futuristic Worx","10 Van der Merwe St, Brenthurst, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0110386829","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6307134a02017469",""
"business","Engineering consultant","USize Engineering","13 Molecule Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0837811128","","http://usize.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa7df3f0bd8d902d3",""
"business","Corporate office","RMB CONSULTANT","EXT 5, 10890 Zulu St, Tsakane, Brakpan, 1548","Zulu St","Gauteng","10890","South Africa"," 0103350586","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x917b43f62fc05358",""
"business","Industrial equipment supplier","Brakpan Business Machines cc","543 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402310","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa12da6f1295d2937",""
"business","Accountant","AT Accounting and Taxation Solutions (Pty) Ltd","16 Eeufees St, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117400490","20enquiries@ataccounting.co.za","http://www.ataccounting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x37388f2e1ed96c29",""
"business","Business management consultant","SHEQ Street (Pty) Ltd","ext 2, 42 Waterval Rd, Leachville, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118973238","info@sheqstreet.co.za","https://sheqstreet.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7dd2938ea30c3a",""
"business","Business center","PLASMA SYSTEMS - AFRICA","412 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117401316","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5969e1f2c2371fe3",""
"business","Manufacturer","Qck Metal Works - Precision Engineering","1 Strauss St, Van Eck Park, Brakpan, 1459","Brakpan","Gauteng","","South Africa"," 0107464927","sales@qckmetalworks.co.za","https://qckmetalworks.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa6be3c4752b64fa2",""
"business","business","N/A","","","Gauteng","","South Africa"," 0727203708","","http://www.precise-it.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x88f160079a0713dd",""
"business","business","Brakpan","","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd8de45bffbe45d1d",""
"business","","Bizexpo Business Brokers","19 Lotus Ave, Kenleaf, Brakpan, 1544","Brakpan","Gauteng","","South Africa"," 0732534494","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xff8a2cbf36d131f",""
"business","Business center","jordan engineering","45 N Boundary Rd, Witpoortjie 117-Ir, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0720158917","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x25bf974eca56aa43",""
"business","Corporate gift supplier","Funky Brands","44, 42 Pendoring Ave, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0101107066","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x49e9583c7f8a3489",""
"business","Print shop","Omega Print  Office Supplies","42 Pendoring Ave, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119155859","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9b6322387b2eb4d7",""
"business","Safety equipment supplier","BSMT Services","73 Ampere St, Labore, Brakpan, 1546","Brakpan","Gauteng","","South Africa"," 0104500217","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3ef07f09c497f45a",""
"business","Industrial equipment supplier","whitecon Fabrications","167 Witpoortjie Rd, Rand Collieries SH, Brakpan, 1549","Brakpan","Gauteng","","South Africa"," 0117433037","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd42f03c19ed55f3",""
"business","Electrical installation service","Hexagon Electrical","Ext 2, 1 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0861106520","admin@hexelec.co.za","http://hexelect.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9299dabe7067f579",""
"business","Manufacturer","Genesis Steel","8 Molecule Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118174008","sales@genesissteel.co.za","https://genesissteel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x17c82bc8315c8e7",""
