Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Business park","Liverpool Business Park","3 Liverpool Rd, Benoni South, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xae0b1e0309b8e5b",""
"business","","Easy Companies","4th Floor, Office 404, 83 Woburn Ave, Benoni, Johannesburg, 1501","Johannesburg","Gauteng","","South Africa"," 0115681155","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe959d413f6d319f9",""
"business","Business management consultant","3-D Business Solutions (Pty) Ltd","72 Wordsworth Rd, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0118491634","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7177d7ce3d97d826",""
"business","Business management consultant","ATECH","1866 Upudu Street Benoni Kingsway, 1501","Benoni","Gauteng","","South Africa"," 0658152206","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed26d09ba37dcd96",""
"business","Business park","Wydan Business Park","Rd 5, Brentwood Park AH, Benoni","Benoni","Gauteng","","South Africa"," 0824578646","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x60101c83f46c26ba",""
"business","","Data Combat","3240 Masetloa St, Wattville, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0762229430","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x257bac74e4b85c7a",""
"business","Corporate office","83 on Woburn","83 Woburn Ave, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed646a253496069a",""
"business","Property management company","BENONI BOARD","89 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114210111","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x760e17cafb48e5d0",""
"business","Establishment","@164","164 Pretoria Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0726013826","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa3c7fbdc1eb6dd4f",""
"business","Business center","83 Woburn Avenue Benoni Eastrand Johannesburg","83 woburn avenue, Van Ryn SH, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1d3fa6b1aaead825",""
"business","Business management consultant","Intercall Business Group","28043 Zomba Avenue, Daveyton, Daveyton, Johannesburg, Benoni, 1520","Zomba Avenue","Gauteng","28043","South Africa"," 0871488100","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x81e2ed4dfab85f51",""
"business","","Easy Companies","4th Floor, Office 404, 83 Woburn Ave, Benoni, Johannesburg, 1501","Johannesburg","Gauteng","","South Africa"," 0115681155","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe959d413f6d319f9",""
"business","Software company","MP BUSINESS SOLUTIONS","16 Horsfall St, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0731994077","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9be75afa968fd196",""
"business","Business park","Business Partners Hive","60 Harpur Ave, Benoni 77-Ir, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0832891748","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x80e18081904811d",""
"business","Employment agency","V  A Personnel","Benoni South, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0116094115","recruitment@vnapersonnel.co.za","https://www.vnapersonnel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe041e699d4303437",""
"business","Computer support and services","Decer Computers","83 6th Street, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114250245","info@decer.co.za","https://www.decer.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x27a896da6cd15afc",""
"business","Accounting firm","Sepitsi Business Solutions","30 Fifth Ave, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0763790650","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9c61e09563a5f637",""
"business","","The Accredited Installation Company TAIC","Shop 5, 7 Landau St, Morehill, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0832280372","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x86f5a76ee6e0264",""
"business","Bookkeeping service","Business Accounting Network - Benoni","1095 Seedat St, Actonville, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0861226226","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6a593c276f20e211",""
"business","Employment agency","Benoni JOINTS company","54 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0112339566","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x36a0d30903bb4e67",""
"business","Consultant","Fix Your Business","4 Anson Ave, Airfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0828863643","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1c7ffb4c8a91f276",""
"business","business","N/A","","","Gauteng","","South Africa"," 0824514239","greg.lock@innovativesolutions.co.za","https://innovativesolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2bc12cc4bf0a93a7",""
"business","business","N/A","","","Gauteng","","South Africa"," 0645514512","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe8ab1e0a62b82f32",""
"business","business","N/A","","","Gauteng","","South Africa"," 0842078264","","https://www.promoafrica.com/hellocorporate","","","https://maps.google.com/?hl=en_US&cid=0x0:0xceaefeee432b3e37",""
"business","business","N/A","","","Gauteng","","South Africa"," 0647835657","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2ae68873e095221c",""
"business","business","N/A","","","Gauteng","","South Africa"," 0825665007","","https://garylees.myfreesites.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc874c664cbf4e226",""
"business","business","N/A","","","Gauteng","","South Africa"," 0786129487","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4c9e5d9dd6327c72",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x16d383cadc8566db",""
"business","business","N/A","","","Gauteng","","South Africa"," 0109800799","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x988d76f5e8045b5e",""
"business","business","N/A","","","Gauteng","","South Africa"," 0828947269","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1ee2e46194d28846",""
"business","business","N/A","","","Gauteng","","South Africa"," 0114250096","info@madeleinhendricks.co.za","https://www.hrcompanysolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x726b679c888c173e",""
"business","Business park","Wydan Business Park","Rd 5, Brentwood Park AH, Benoni","Benoni","Gauteng","","South Africa"," 0824578646","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x60101c83f46c26ba",""
"business","Financial planner","Niche Consulting","47b Boundary Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0119630184","","http://www.azanko.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6d1765de958d6fe",""
"business","Apartment complex","68 On High","66 High Rd, Norton's Home Estates, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0633625026","cherise@ssimarketing.co.za","http://www.onhigh.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3e255c003e54244d",""
"business","Housing complex","Shand","28 Calvinia Rd, Benoni North AH, Benoni, 1509","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7b05ed662eb863d6",""
"business","Townhouse complex","67 on High.","Koffiefontein Rd, Norton home estate, Benoni, 1501","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x31ef7f35a906aed0",""
"business","Apartment complex","69 On High","66 High Rd, Norton's Home Estate, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0717204344","cherise@ssimarketing.co.za","http://www.onhigh.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1ef7101a3b214b18",""
"business","Accountant","Business Manager","318 Tamarisk Rd, Benoni AH, Benoni, 1501","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x917ab8a58c94973a",""
"business","Apartment complex","66 On High","4 Koffiefontein Rd, Norton's Home Estate, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0717204344","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2e7e3646191a7296",""
"business","Real estate consultant","Benoni","Van Ryn SH, Benoni","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x89fe50fa184ee2ec",""
"business","General contractor","Guest On Homes","4 Dobson St, Rynfield, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0837753238","","https://guestonhomes.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbeed6d7607224f54",""
"business","Property management company","BENONI BOARD","89 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114210111","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x760e17cafb48e5d0",""
"business","","Easy Companies","4th Floor, Office 404, 83 Woburn Ave, Benoni, Johannesburg, 1501","Johannesburg","Gauteng","","South Africa"," 0115681155","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe959d413f6d319f9",""
"business","Bus stop","Benoni","83 Woburn Ave, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf1be64159f8418a3",""
"business","Real estate rental agency","benoni properties","84 Bedford Ave, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0114213440","Emailinfo@benoniproperties.co.za","http://www.benoniproperties.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1624aa501c0bed84",""
"business","Business park","Business Partners Hive","60 Harpur Ave, Benoni 77-Ir, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0832891748","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x80e18081904811d",""
"business","Real estate agency","Property.CoZa Benoni / Boksburg","97 Main Rd, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0104429415","","http://www.propertycoza.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeb6c9356a6feb451",""
"business","Real estate agency","Chas Everitt Benoni","192 Pretoria Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114250502","info@chaseveritt.co.za","https://www.chaseveritt.co.za/results/residential/for-sale/benoni","","","https://maps.google.com/?hl=en_US&cid=0x0:0x69d0f66f8261e966",""
"business","Condominium complex","Jome","191 Uys St, Rynfield AH, Benoni, 1514","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8887130232c7fa7c",""
"business","3-star hotel","Norton Ext 16, 25 and 26","75-80 Kirschner Rd, nbsp, Benoni, 1509","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8011bb935dde232c",""
"business","business","1509","Benoni","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfcfd7eaee839ad04",""
"business","Business center","83 Woburn Avenue Benoni Eastrand Johannesburg","83 woburn avenue, Van Ryn SH, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1d3fa6b1aaead825",""
"business","Condominium complex","Stanton Creek","1509, 13 Kirschner Rd, Benoni North AH, Benoni, 1509","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfebc47c7b21831a0",""
"business","Corporate office","83 on Woburn","83 Woburn Ave, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed646a253496069a",""
"business","Real estate agency","Commerci Properties","132 O'Reilly Merry St, Northmead, Benoni, 1509","Benoni","Gauteng","","South Africa"," 0832735574","admin@commerci.co.za","http://www.commerci.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x747cbdaea5750b04",""
"business","Real estate agency","CalBus Properties","86 Pretoria Rd, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0118942135","admin@calbusproperties.co.za","http://www.calbusproperties.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaebdfea8570c996c",""
"business","Real estate agency","Rawson Benoni East","Cnr Norman Street Gauteng, 1501","Benoni","Gauteng","","South Africa"," 0115684942","","https://www.rawson.co.za/offices/benoni-east","","","https://maps.google.com/?hl=en_US&cid=0x0:0x13caf7b60b0ba200",""
"business","Real estate agency","Ebotse Estate Agents CC","131 Sarel Cilliers St, Ebotse Golf  Country Estate, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0860700007","","http://www.ebotse.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x310c6b4f89f0586a",""
"business","Business management consultant","Mteye Human Development  Projects (MteyeDev)","374 Schoeman St, Pretoria Central, Pretoria, 0002","Pretoria","Gauteng","","South Africa"," 0123223179","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x495553568e660aab",""
"business","Condominium complex","Nimbati Estate","99 4th Rd, Benoni, 1501","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x40377b17dce33da1",""
"business","Business management consultant","ATECH","1866 Upudu Street Benoni Kingsway, 1501","Benoni","Gauteng","","South Africa"," 0658152206","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed26d09ba37dcd96",""
"business","Business park","Wydan Business Park","Rd 5, Brentwood Park AH, Benoni","Benoni","Gauteng","","South Africa"," 0824578646","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x60101c83f46c26ba",""
"business","Solar energy company","CSI Group","Corner , Pretoria Rd, Petit, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0100030127","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd2f8554ce2107eba",""
"business","Business management consultant","3-D Business Solutions (Pty) Ltd","72 Wordsworth Rd, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0118491634","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7177d7ce3d97d826",""
"business","Accountant","Account n Tax Business Academy","274 Barbet Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114253904","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9946b2f71c6281",""
"business","Business management consultant","Dedago Unified Business Solutions","17 Struben St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0101400600","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa817062915abb1ee",""
"business","Auditor","BVSA Accountants and Financial services Benoni","2 Fairbairn St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114770003","info@bvsa.ltd","http://www.bvsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x47d59b4680451286",""
"business","Warehouse","Business Park","Liverpool Rd, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x468e931d050358f7",""
"business","Business management consultant","Volptec Solutions","2 Kerbel St, Northmead, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0110254798","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe3afb33c00108c8",""
"business","Computer support and services","Decer Computers","83 6th Street, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114250245","info@decer.co.za","https://www.decer.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x27a896da6cd15afc",""
"business","Marketing agency","Register 360","76 Goodman St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0813052465","info@register360.co.za","http://register360.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc1d4acd0d84b513a",""
"business","Business management consultant","Target Management Consultants","120 6th Street, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114252244","","https://targetman.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa4d362e17845577d",""
"business","Accounting firm","Zanzi Accountants and Business Services","16 Korhaan Ave, Mackenzie Park, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0814142408","info@zaabs.co.za","http://zaabs.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x459da75de4700b0e",""
"business","Business management consultant","Brentwood Employment Relations Specialists","212 Pretoria Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0119672237","admin@brentwood.co.za","http://www.brentwood.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x27169fa5ce018c2e",""
"business","Bookkeeping service","Business Accounting Network - Benoni","92 Simon St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0861226262","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6b0a3cee4055d43",""
"business","Property management company","BENONI BOARD","89 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114210111","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x760e17cafb48e5d0",""
"business","Consultant","Fraudetct (Pty) Ltd","37 Miles Sharp St, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0861000874","info@fraudetect.co.za","http://www.fraudetect.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb95e2a0352d0aef4",""
"business","Engineering consultant","CIRCUIT WATER ENGINEERING EQUIPMENT (PTY) LTD","23 North Rd, Cloverdene, Benoni, 1513","Benoni","Gauteng","","South Africa"," 0118131083","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6a90975efc2d692a",""
"business","business","Benoni","","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x619c7f175429a6e0",""
"business","Business management consultant","Intercall Business Group","28043 Zomba Avenue, Daveyton, Daveyton, Johannesburg, Benoni, 1520","Zomba Avenue","Gauteng","28043","South Africa"," 0871488100","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x81e2ed4dfab85f51",""
"business","Software company","MP BUSINESS SOLUTIONS","16 Horsfall St, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0731994077","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9be75afa968fd196",""
"business","Engineer","UL Engineering","207 Aloe Rd, Putfontein Rd, Benoni, 1515","Benoni","Gauteng","","South Africa"," 0119689815","ulrich@ulengineering.co.za","https://ulengineering.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb7a71415af834135",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa6406660cefd79f3",""
"business","business","N/A","","","Gauteng","","South Africa"," 0825665007","","https://garylees.myfreesites.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc874c664cbf4e226",""
"business","Business management consultant","Kei Advisory","116 Totius Rd, Crystal Park, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0659115753","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9b4426adef958116",""
"business","Business management consultant","Chain Research (Pty) Ltd.","4 Masefield St, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0825796149","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x242e75858f0f344f",""
"business","Business management consultant","Vincor Imported Brands - Office","Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0824489713","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5ea1968110cd1a76",""
"business","Business management consultant","Contract Consulting (Pty) Ltd","35, 1501 Edward St, Westdene, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0825100186","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f3b9b4860a27345",""
"business","Establishment","@164","164 Pretoria Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0726013826","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa3c7fbdc1eb6dd4f",""
"business","","Easy Companies","4th Floor, Office 404, 83 Woburn Ave, Benoni, Johannesburg, 1501","Johannesburg","Gauteng","","South Africa"," 0115681155","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe959d413f6d319f9",""
"business","Business management consultant","Vincor Imported Brands - Office","Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0824489713","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5ea1968110cd1a76",""
"business","Consultant","Fix Your Business","4 Anson Ave, Airfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0828863643","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1c7ffb4c8a91f276",""
"business","Business management consultant","Chain Research (Pty) Ltd.","4 Masefield St, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0825796149","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x242e75858f0f344f",""
"business","Business management consultant","UNIQUE BRANDS MEDIA AND BUSINESS CONSULTANTS","97 Pretoria Rd, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0719499495","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed9e6b2e9861f452",""
"business","Business management consultant","ATECH","1866 Upudu Street Benoni Kingsway, 1501","Benoni","Gauteng","","South Africa"," 0658152206","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed26d09ba37dcd96",""
"business","Business management consultant","3-D Business Solutions (Pty) Ltd","72 Wordsworth Rd, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0118491634","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7177d7ce3d97d826",""
"business","Bookkeeping service","Business Accounting Network - Benoni","92 Simon St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0861226262","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6b0a3cee4055d43",""
"business","Business management consultant","Contract Consulting (Pty) Ltd","35, 1501 Edward St, Westdene, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0825100186","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f3b9b4860a27345",""
"business","Business management consultant","Shesha Management Services (Pty) Ltd","162 President Brand Rd, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0815273922","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3552e2936e9158e",""
"business","Business management consultant","at reception","Industrial, 82 Apex Rd, East, Benoni, 1540","Benoni","Gauteng","","South Africa"," 0105008611","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4d1e2ceb917759b4",""
"business","Business management consultant","Dedago Unified Business Solutions","17 Struben St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0101400600","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa817062915abb1ee",""
"business","Business management consultant","InSync Premium","4 Howie St, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0836280830","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf794373df90c7473",""
"business","Business management consultant","Casey-Industries (Pty) LTD.","Unit 26, Eagles Hill, 13 Lesar Rd, Fairleads, Benoni, 1512","Benoni","Gauteng","","South Africa"," 0635349552","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd885c5790c708bb5",""
"business","Financial planner","Billion Rand","111 Pretoria Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbc756f48db51c28e",""
"business","Software company","Exec Genie ~ Executive Virtual Assistants","88 Simon St, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0846155827","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x767f272b6791befc",""
"business","Accountant","Business Manager","318 Tamarisk Rd, Benoni AH, Benoni, 1501","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x917ab8a58c94973a",""
"business","Business management consultant","Kei Advisory","116 Totius Rd, Crystal Park, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0659115753","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9b4426adef958116",""
"business","business","Benoni","","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x619c7f175429a6e0",""
"business","Business park","Wydan Business Park","Rd 5, Brentwood Park AH, Benoni","Benoni","Gauteng","","South Africa"," 0824578646","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x60101c83f46c26ba",""
"business","Software company","MP BUSINESS SOLUTIONS","16 Horsfall St, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0731994077","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9be75afa968fd196",""
"business","Business park","Business Partners Hive","60 Harpur Ave, Benoni 77-Ir, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0832891748","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x80e18081904811d",""
"business","Warehouse","Business Park","Liverpool Rd, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x468e931d050358f7",""
"business","Business management consultant","MTS Consulting Services","12 Bella St, Lakefield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0823312885","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9f75999be6de466e",""
"business","Financial planner","Niche Consulting","47b Boundary Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0119630184","","http://www.azanko.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6d1765de958d6fe",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa6406660cefd79f3",""
"business","Entertainment agency","GLB","1793 Idada street Kingsway Johannesburg, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0789827190","","https://www.facebook.com/profile.php?id>>u003d61563588483609","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf8f8f9a11308813b",""
"business","Property management company","BENONI BOARD","89 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114210111","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x760e17cafb48e5d0",""
"business","Marketing agency","Register 360","76 Goodman St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0813052465","info@register360.co.za","http://register360.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc1d4acd0d84b513a",""
"business","Business center","83 Woburn Avenue Benoni Eastrand Johannesburg","83 woburn avenue, Van Ryn SH, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1d3fa6b1aaead825",""
"business","","BLACKTHORN FACILITIES (Pty) Ltd","54 Nel St, Lilyvale, Benoni, 1513","Benoni","Gauteng","","South Africa"," 0843168969","info@blackthornf.co.za","http://blackthornf.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6a35006235ef05b",""
"business","Property management company","BENONI BOARD","89 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114210111","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x760e17cafb48e5d0",""
"business","Manufacturer","Benoni Transmission products","25 Russel St, Benoni South, Benoni, 1502","Benoni","Gauteng","","South Africa"," 0110242644","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xffecc50b6dd783c6",""
"business","Business to business service","Sir Charles Consulting (SCC Group)","6400 Didi St, Daveyton, Benoni, 1520","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2c0c6cbe958a3fcb",""
"business","Carpenter","Bluemotion Carpenter's","Ext 7, 6257 Mayfield, Benoni, 1520","Benoni","Gauteng","","South Africa"," 0828441745","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd348cd6d2a40a911",""
