Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","business","Ackermans Brixton Jhb","Shop 59, Protea Centre, Fortuna St, Brixton, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0118376042","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5b9d316fe4fca797",""
"business","Corporate gift supplier","UPS Marketing","1 Eloff St, Salisbury Claims, Johannesburg, 2001","Johannesburg","Gauteng","","South Africa"," 0642409386","webmaster@upsmarketing.co.za","http://upsmarketing.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x72e20a0e106b37ae",""
"business","Business management consultant","Sizasana Business Services (Pty) Ltd.","222 Smit St, Braamfontein, Johannesburg, 2001","Johannesburg","Gauteng","","South Africa","","info@sizasana.co.za","http://sizasana.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf09ba97f97a5a3e8",""
"business","Financial planner","Jeffcott Financial Services","35 Symons Rd, Auckland Park, Johannesburg, 2006","Johannesburg","Gauteng","","South Africa"," 0101420201","info@jeffcott.co.za","https://jeffcott.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaf51de742d35771b",""
"business","Software company","THE SUPPLY CHAIN LAB","23 Wellington Rd, Parktown, Johannesburg, 2193","Johannesburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8b07c3e9b8b847ae",""
"business","Training centre","Lanham-Love Consulting","7 Northwold Dr, Johannesburg, 2132","Johannesburg","Gauteng","","South Africa"," 0112686565","info@lanham-love.co","https://www.lanham-love.co/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf9852e86be60019a",""
"business","Accountant","WONDERBOY CONSULTANTS CO.","PLOT 1 Lanham St, BRONKHORSTSPRUIT, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0769374994","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbf1ad3a69d5e7ad9",""
"business","Business development service","Netshipise business solutions (Pty)Ltd","Ti-Tsang-Wang Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0721952424","info@netshipise.co.za","http://www.netshipise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x73ac16eef851b001",""
"business","Non-profit organization","GBBC SA","Cnr Nan-Nua and, R25, Culturapark, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0814471543","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb869bce7e29eb77a",""
"business","Business management consultant","Desire2Win Consulting Services","35 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0636207366","admin@desire2win.co.za","http://www.desire2win.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4875afb7a4b3decf",""
"business","Business management consultant","Vitrovian","Shop 6, 37 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0136971871","info@vitrovian.co.za","http://vitrovian.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3f8ba41f76ec9b15",""
"business","Consultant","TOP PERFORMERS FOR AFRICA","Market St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139351893","info@topperformers.co.za","http://www.topperformers.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaca79fe76bba1237",""
"business","Certified public accountant","Equity Point Solutions","27 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0659942669","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdfc0d351044d494a",""
"business","Agricultural product wholesaler","Lethabo Trading","16 Nooidach St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0673056893","info@lethabotrading.co.za","https://lethabotrading.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f4d9296abe49e7a",""
"business","Business management consultant","Mtshezi Obomvu","Mvakali  Company, 43 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0736098515","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8e6f2c6222ba0cd6",""
"business","Engineering consultant","Carab Technologies (Pty) Ltd.","33 Market St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139325449","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbb5160b5ef743477",""
"business","Business management consultant","ABCM Accounting  Consultation","AE, 40 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320051","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa5b935a7599a1a57",""
"business","Marketing agency","Novus Initiis Consulting","18 Renoster St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0824653288","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4bf72640eb69c871",""
"business","Legal services","KETLABABALLAMASHELE","45 Sonneblom Rd, Riamarpark, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320799","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb442fe28e17ffc69",""
"business","Accountant","MYTCON Business Consulting","82 Botha St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322541","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6c8e137a59683e24",""
"business","Engineering consultant","Cividraft","53 Kruger St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322131","admin@cividraft.co.za","http://www.cividraft.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x30603fc069f598b5",""
"business","Electronic engineering service","Greenoxe Pty Limited","Extg Lecture Theatre, Jakhalsfontein, Bronkhorstspruit, 2000","Bronkhorstspruit","Gauteng","","South Africa"," 0727715279","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf351ff53ed098aba",""
"business","Law firm","Bronkhorstspruit Law Chambers","55 Kruger St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139325060","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x29bccd029e7ce466",""
"business","business","N/A","","","Gauteng","","South Africa"," 0835165065","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7915278bb00e99d3",""
"business","Business management consultant","Malmash Investments","55 Kruger St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139325060","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcab87193f783f900",""
"business","business","Gauteng","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d9ee7c7cb5438e2",""
"business","Auto body shop","Autorobix","53 Rooth Street, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0820842724","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf19205d309e9db1a",""
"business","Hardware store","Bismillah Steel Products CC","5, No: 5 Charl Cillier St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320532","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8157919acd5afb1b",""
"business","Hardware store","Discount Build Bronkhorstspruit","Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139323871","support@brabys.co.za","https://www.brabys.com/za/gauteng/bronkhorstspruit/distribution/melsins-supplies","","","https://maps.google.com/?hl=en_US&cid=0x0:0x42415e491531444a",""
"business","Plastic fabrication company","Hammerle Plastics cc","25 Industrial Cresent, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139351012","","http://www.hammerle.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x56e123ea2ce9fbb6",""
"business","Contractor","Mansae","1968 Kuang Yin Cres, Culturapark, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0681710440","8c4075d5481d476e945486754f783364@sentry.io","http://www.mansae.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3cc0f392fec302a2",""
"business","Paint store","Pro-Paint Manufacturing (Pty) Ltd","4 Nywerheid Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320020","sales@propaint.co.za","http://industrial-paint.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9a2f6c357e792650",""
"business","Grocery store","Olympic Cash Traders CC","27 Nywerheid Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322524","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x864be506fb14170a",""
"business","Food processing company","RSP Processing(Pty) Ltd","Farm Hondsrivie, Portion 202, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0129430150","info@rsp.co.za","https://rsp.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3be9bc70140e3bff",""
"business","Manufacturer","Southern Services (Pty) Ltd","66 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139324281","","http://www.southernservices.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe679c04aa624c417",""
"business","Bookkeeping service","Skhulu Business Solutions","174 Section B, Sokhulumi, Bronkhorstspruit, 1021","Bronkhorstspruit","Gauteng","","South Africa"," 0790982883","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xde4aaea5318f3160",""
"business","Business management consultant","Mtshezi Obomvu","Mvakali  Company, 43 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0736098515","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8e6f2c6222ba0cd6",""
"business","Accountant","WONDERBOY CONSULTANTS CO.","PLOT 1 Lanham St, BRONKHORSTSPRUIT, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0769374994","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbf1ad3a69d5e7ad9",""
"business","Accountant","MYTCON Business Consulting","82 Botha St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322541","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6c8e137a59683e24",""
"business","Legal services","KETLABABALLAMASHELE","45 Sonneblom Rd, Riamarpark, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320799","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb442fe28e17ffc69",""
"business","Accounting firm","Mvakali  Company","Tshwane Business Place, 43 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd18bfb3a45544f31",""
"business","business","N/A","","","Gauteng","","South Africa"," 0835165065","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7915278bb00e99d3",""
"business","Consultant","TOP PERFORMERS FOR AFRICA","Market St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139351893","info@topperformers.co.za","http://www.topperformers.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaca79fe76bba1237",""
"business","Marketing agency","Novus Initiis Consulting","18 Renoster St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0824653288","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4bf72640eb69c871",""
"business","Business management consultant","Desire2Win Consulting Services","35 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0636207366","admin@desire2win.co.za","http://www.desire2win.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4875afb7a4b3decf",""
"business","Electronic engineering service","Greenoxe Pty Limited","Extg Lecture Theatre, Jakhalsfontein, Bronkhorstspruit, 2000","Bronkhorstspruit","Gauteng","","South Africa"," 0727715279","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf351ff53ed098aba",""
"business","Certified public accountant","Equity Point Solutions","27 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0659942669","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdfc0d351044d494a",""
"business","business","N/A","","","Gauteng","","South Africa"," 0795061282","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbf9cc28a9f6484ba",""
"business","Business management consultant","Vitrovian","Shop 6, 37 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0136971871","info@vitrovian.co.za","http://vitrovian.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3f8ba41f76ec9b15",""
"business","Law firm","Bronkhorstspruit Law Chambers","55 Kruger St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139325060","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x29bccd029e7ce466",""
"business","Law firm","KEELSON  ASSOCIATES","Unit 5D, 56 Kruger Street, Bronkhorstspruit Forum Building, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0129411245","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18cc7a737d02fe36",""
"business","Agricultural product wholesaler","Lethabo Trading","16 Nooidach St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0673056893","info@lethabotrading.co.za","https://lethabotrading.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f4d9296abe49e7a",""
"business","business","Gauteng","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d9ee7c7cb5438e2",""
"business","Business management consultant","Mbono Business Solutions","No. 703, THE OVAL OHE, 39 Loop St, BEREA PARK, Pretoria, 0002","Pretoria","Gauteng","","South Africa"," 0842682977","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x45c23b60aea2b9e4",""
"business","Business management consultant","ABCM Accounting  Consultation","AE, 40 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320051","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa5b935a7599a1a57",""
"business","Auto body shop","Autorobix","53 Rooth Street, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0820842724","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf19205d309e9db1a",""
"business","Hardware store","Discount Build Bronkhorstspruit","Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139323871","support@brabys.co.za","https://www.brabys.com/za/gauteng/bronkhorstspruit/distribution/melsins-supplies","","","https://maps.google.com/?hl=en_US&cid=0x0:0x42415e491531444a",""
"business","Food processing company","RSP Processing(Pty) Ltd","Farm Hondsrivie, Portion 202, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0129430150","info@rsp.co.za","https://rsp.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3be9bc70140e3bff",""
"business","Manufacturer","Southern Services (Pty) Ltd","66 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139324281","","http://www.southernservices.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe679c04aa624c417",""
"business","Paint store","Pro-Paint Manufacturing (Pty) Ltd","4 Nywerheid Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320020","sales@propaint.co.za","http://industrial-paint.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9a2f6c357e792650",""
"business","Contractor","Mansae","1968 Kuang Yin Cres, Culturapark, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0681710440","8c4075d5481d476e945486754f783364@sentry.io","http://www.mansae.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3cc0f392fec302a2",""
"business","Animal feed store","KWD Feeds Bronkhorstspruit","Extension 1, Lanham St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0826196256","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1aece643b69246ec",""
"business","Record company","MGENGAN","ZITHOBENI 3683 EXT 4, Bronkhorstspruit, 1024","Bronkhorstspruit","Gauteng","","South Africa"," 0798717600","","https://mgengan.myportmoni.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbce082d28dd11cdc",""
"business","Post office","PostNet Bronkhorstspruit","Pick 'n Pay Center, Cnr Church , Fiddes St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320932","bronkhorstspruit@postnet.co.za","http://bronkhorstspruit.postnet.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5c5a0d97a26dad6b",""
"business","Accounting firm","Mvakali  Company","Tshwane Business Place, 43 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd18bfb3a45544f31",""
"business","Business development service","Netshipise business solutions (Pty)Ltd","Ti-Tsang-Wang Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0721952424","info@netshipise.co.za","http://www.netshipise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x73ac16eef851b001",""
"business","Accountant","WONDERBOY CONSULTANTS CO.","PLOT 1 Lanham St, BRONKHORSTSPRUIT, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0769374994","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbf1ad3a69d5e7ad9",""
"business","Agricultural product wholesaler","Lethabo Trading","16 Nooidach St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0673056893","info@lethabotrading.co.za","https://lethabotrading.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f4d9296abe49e7a",""
"business","Business management consultant","Desire2Win Consulting Services","35 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0636207366","admin@desire2win.co.za","http://www.desire2win.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4875afb7a4b3decf",""
"business","Business management consultant","Vitrovian","Shop 6, 37 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0136971871","info@vitrovian.co.za","http://vitrovian.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3f8ba41f76ec9b15",""
"business","Business management consultant","Mtshezi Obomvu","Mvakali  Company, 43 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0736098515","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8e6f2c6222ba0cd6",""
"business","Bookkeeping service","Skhulu Business Solutions","174 Section B, Sokhulumi, Bronkhorstspruit, 1021","Bronkhorstspruit","Gauteng","","South Africa"," 0790982883","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xde4aaea5318f3160",""
"business","Legal services","KETLABABALLAMASHELE","45 Sonneblom Rd, Riamarpark, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320799","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb442fe28e17ffc69",""
"business","Engineering consultant","Cividraft","53 Kruger St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322131","admin@cividraft.co.za","http://www.cividraft.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x30603fc069f598b5",""
"business","Consultant","TOP PERFORMERS FOR AFRICA","Market St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139351893","info@topperformers.co.za","http://www.topperformers.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaca79fe76bba1237",""
"business","Marketing agency","Novus Initiis Consulting","18 Renoster St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0824653288","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4bf72640eb69c871",""
"business","Law firm","KEELSON  ASSOCIATES","Unit 5D, 56 Kruger Street, Bronkhorstspruit Forum Building, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0129411245","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18cc7a737d02fe36",""
"business","Law firm","Govender Attorneys","46 Kruger St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320118","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4c619936723288b",""
"business","Accountant","MYTCON Business Consulting","82 Botha St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322541","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6c8e137a59683e24",""
"business","Business management consultant","ABCM Accounting  Consultation","AE, 40 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320051","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa5b935a7599a1a57",""
"business","Law firm","Mohlolo Mashego Attorneys","Office No:4, A.E. Centre, 40 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322891","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xebf72c25c5da44aa",""
"business","Business management consultant","Claricent Consulting Services Pty Ltd","337 Visagie St, Pretoria Central, Pretoria, 0001","Pretoria","Gauteng","","South Africa"," 0871520938","info@claricent-consulting.co.za","http://www.claricent-consulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe4d00c7e0d82a55",""
"business","Law firm","Bronkhorstspruit Law Chambers","55 Kruger St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139325060","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x29bccd029e7ce466",""
"business","business","Gauteng","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d9ee7c7cb5438e2",""
"business","Auto body shop","Autorobix","53 Rooth Street, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0820842724","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf19205d309e9db1a",""
"business","Wholesaler","Godrich Flour Mills (Pty) Ltd.","Lanham Street Extension, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320155","","https://godrichmills.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c2fcf59c672cea2",""
"business","Paint store","Pro-Paint Manufacturing (Pty) Ltd","4 Nywerheid Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320020","sales@propaint.co.za","http://industrial-paint.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9a2f6c357e792650",""
"business","Hardware store","Discount Build Bronkhorstspruit","Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139323871","support@brabys.co.za","https://www.brabys.com/za/gauteng/bronkhorstspruit/distribution/melsins-supplies","","","https://maps.google.com/?hl=en_US&cid=0x0:0x42415e491531444a",""
"business","Animal feed store","KWD Feeds Bronkhorstspruit","Extension 1, Lanham St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0826196256","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1aece643b69246ec",""
"business","Grocery store","Olympic Cash Traders CC","27 Nywerheid Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139322524","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x864be506fb14170a",""
"business","Hardware store","Bismillah Steel Products CC","5, No: 5 Charl Cillier St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139320532","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8157919acd5afb1b",""
"business","Auto repair shop","Bosch Car Service Bronkhorstspruit","Cnr Ovipro St, Nywerheid Cres, , Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0871839686","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1acc17f86768ca47",""
"business","Manufacturer","Southern Services (Pty) Ltd","66 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139324281","","http://www.southernservices.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe679c04aa624c417",""
"business","Accounting firm","Mvakali  Company","Tshwane Business Place, 43 Lanham St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd18bfb3a45544f31",""
"business","Business management consultant","LaShinga SHEQ Solutions","Bester Park, 09 Tier St, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0732540474","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8d6993f5faa08190",""
"business","Business development service","Netshipise business solutions (Pty)Ltd","Ti-Tsang-Wang Cres, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0721952424","info@netshipise.co.za","http://www.netshipise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x73ac16eef851b001",""
"business","business","N/A","","","Gauteng","","South Africa"," 0824053105","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5e8e7c40b2a758b2",""
"business","Agricultural product wholesaler","Lethabo Trading","16 Nooidach St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0673056893","info@lethabotrading.co.za","https://lethabotrading.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f4d9296abe49e7a",""
"business","Certified public accountant","Equity Point Solutions","27 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0659942669","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdfc0d351044d494a",""
"business","Event planner","Sebas Concepts (Pty) Ltd","10 Reggie Ln, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0719412441","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc8a306e5b2dcd16b",""
"business","Accountant","WONDERBOY CONSULTANTS CO.","PLOT 1 Lanham St, BRONKHORSTSPRUIT, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0769374994","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbf1ad3a69d5e7ad9",""
"business","Engineering consultant","Carab Technologies (Pty) Ltd.","33 Market St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0139325449","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbb5160b5ef743477",""
"business","Bookkeeping service","Skhulu Business Solutions","174 Section B, Sokhulumi, Bronkhorstspruit, 1021","Bronkhorstspruit","Gauteng","","South Africa"," 0790982883","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xde4aaea5318f3160",""
"business","Business management consultant","Vitrovian","Shop 6, 37 Church St, Erasmus, Bronkhorstspruit, 1020","Bronkhorstspruit","Gauteng","","South Africa"," 0136971871","info@vitrovian.co.za","http://vitrovian.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3f8ba41f76ec9b15",""
